"id","total","created_at"
"34bafc4f-f0d6-4c90-a79b-8e196fa5f6be",98.54,"2021-01-10T19:58:57.614Z"
"19c2bec4-e905-418b-96c6-c6c853c953d0",601.38,"2021-12-20T13:18:08.257Z"
"889c5fe7-2174-426d-a395-30ebb74f8597",821.6,"2022-02-26T17:48:15.955Z"
"679318de-04f3-488f-aa8e-f9b22a9aae05",528.82,"2021-05-19T17:23:48.005Z"
"3cbc18a8-3d16-4edf-bcd9-8c6e53832928",644.06,"2021-11-12T22:27:27.666Z"
"2f8835a6-5744-4e08-bc53-ffb32ab119f4",384.46,"2021-05-24T17:17:09.306Z"
"a813d248-ed99-42cb-be20-ec321bc3fda0",102.17,"2021-05-11T22:45:03.175Z"
"fbbb562f-928b-4312-bac0-33e1a63e6f37",284.97,"2020-12-28T05:47:48.147Z"
"802bba73-55a6-4333-92ab-1d13c534b9bf",230.75,"2021-10-22T14:20:38.096Z"
"d9298099-bb52-41af-97de-b7bfd2a9e3fb",884.03,"2021-02-22T09:04:51.333Z"
"2c81022b-c801-4909-b4ae-00343d81fea1",929.34,"2021-09-08T06:13:40.404Z"
"cc72d1a3-ecc3-4cb7-a4bc-a7fdadd4e289",919.43,"2021-06-20T00:22:22.361Z"
"5d743c5f-3a1a-4317-9086-25633b495e7f",316.94,"2021-10-13T15:50:01.209Z"
"4d8f4be5-cbd7-4f88-bac4-f72f3364d2d1",141.18,"2021-12-16T18:02:47.559Z"
"7575b07f-cbfb-4ca4-aeab-72085493e954",281.24,"2022-02-04T14:17:52.502Z"
"a4354ce4-cb2e-44f6-b705-d2cd59b8876f",680.7,"2020-12-28T08:02:47.025Z"
"897e6fba-24d7-4577-b416-609101f2233e",831.16,"2021-07-27T06:25:24.812Z"
"c089c0dd-8b31-48f1-a530-0358591fa49c",52.61,"2021-01-30T09:48:54.826Z"
"c21b154b-6cd8-4759-8c58-a5ee13878b84",928.4,"2021-11-30T15:44:25.589Z"
"08607917-2277-4d07-8d62-41908b2e070f",773.58,"2020-04-03T01:34:40.750Z"
"8ed2a31b-a92e-4f16-bae4-5c36fdcbaa6d",27.98,"2022-02-17T23:02:50.991Z"
"a8cc2a99-4ca2-449c-94d3-f6ae7e91de81",278.94,"2020-04-13T15:54:12.527Z"
"47f6f6c4-2811-44d2-9e59-582a350d6af9",49.58,"2020-10-11T07:21:37.613Z"
"3e3c44c3-ddb9-410f-8867-00b1305edf45",81.73,"2021-07-05T19:43:25.160Z"
"526e4297-2929-4e95-857b-e2009ccfcaf1",577.26,"2020-01-08T05:47:36.106Z"
"7faa07dd-6b48-40f9-b621-d8de55cc8ee5",865.21,"2021-01-29T20:16:58.616Z"
"b51f477e-b639-4c45-808b-b9103dd0605b",300.4,"2022-02-15T06:48:42.183Z"
"c9269520-d35e-4bb8-8e6b-ec3e105c11ce",506.47,"2020-03-14T12:05:11.955Z"
"f09c4b30-908e-47ad-98f5-765019267fd6",292.93,"2020-01-22T23:37:18.525Z"
"71bedfd9-4fb4-44f2-9f56-8e20d0e6b812",112.46,"2021-02-23T18:27:36.264Z"
"be1ddf5f-6d11-4748-83e1-1bdd81c9a466",442.41,"2021-09-14T00:38:51.037Z"
"b599e8d1-a23b-403a-b3d5-41f526668f8a",488.2,"2022-01-20T22:34:20.042Z"
"bf8ed920-439a-4c57-b05b-e3727d07a76d",356.09,"2021-09-23T22:21:54.383Z"
"222e7d2a-2f78-4881-aa71-ace805f1402d",745.06,"2021-05-20T00:52:21.459Z"
"14fb8b88-ecf6-4b37-bba7-c08832af0437",683,"2020-02-03T12:55:32.323Z"
"f0a151c9-ec43-4bf6-8645-a475bac9fd3d",508.66,"2020-09-08T18:11:47.447Z"
"ad556e63-63d7-48cb-be35-2e3002fd5b40",536.33,"2021-08-09T22:55:50.804Z"
"b8f60b19-a54c-4c9f-9de8-40db836a0f4a",65.01,"2022-01-30T09:06:22.131Z"
"e251f4c8-f827-404f-847f-8bf3a09b4125",604.62,"2020-07-03T11:11:17.592Z"
"d7330df1-4c8d-484b-873d-998d1fa161d6",110.41,"2021-09-04T11:40:40.547Z"
"c4394341-ab0a-4172-9a1c-972801f08ce7",390.24,"2022-01-11T09:47:14.832Z"
"64008d90-3609-4373-92f6-8336c45a34a4",773.55,"2022-02-10T10:05:43.322Z"
"18a57ca1-f89b-44d5-8271-0bc1658a6c55",891.2,"2021-06-24T02:05:20.151Z"
"a9e3f576-04af-4f68-8837-13bbbe5a3cdf",616.17,"2021-03-05T20:55:08.352Z"
"df28c868-048e-4ba8-a328-8fe2378a658c",43.8,"2020-02-07T15:28:57.151Z"
"05f87480-974a-4b8a-b5fe-b0a455c8d534",293.61,"2022-02-10T15:53:32.557Z"
"bac17253-884b-4343-99e2-2a15d83ccdad",280.93,"2021-01-16T10:35:18.701Z"
"300e7ee9-b1d6-4fb8-b462-a23269c50ea4",234.33,"2020-07-02T01:17:09.412Z"
"1a1592cb-6328-4668-b922-f0c2338fa249",291.38,"2021-08-07T12:11:07.035Z"
"1e49edae-6112-48cd-ac1c-f0847077cd8c",420.19,"2021-06-15T18:49:44.489Z"
"6307e009-8e3a-4286-a6ab-b05b9e453042",916.21,"2020-03-25T14:48:40.010Z"
"1436c425-cdda-48f5-ba92-44a363eb922e",726.52,"2020-08-10T23:04:04.040Z"
"e73e42d5-3e2b-4aaf-b52f-5580147a43a4",593.26,"2021-10-16T11:39:36.246Z"
"56a1a6c3-b534-45b0-a4f0-7d5aafa99d23",45.52,"2021-01-05T06:50:23.447Z"
"6ded368a-6ce2-4dcf-9c70-d18a158a6fb0",887.86,"2021-01-02T09:30:56.215Z"
"16e6b734-4ff0-4e30-a1fa-733085999d02",350.57,"2021-11-30T17:18:26.802Z"
"da5bc4b9-7d3c-4280-a297-4aea0d63d6ee",210.36,"2021-08-29T11:07:33.239Z"
"f59f6c55-3739-43d5-ac55-c0033261ca4b",87.69,"2020-12-30T07:52:28.054Z"
"8877adf7-f01e-4cca-9dd8-70088dc3ddc9",406.56,"2020-10-17T22:17:30.741Z"
"d2417791-57a0-4a51-b53e-935b7aaa0fa2",101.04,"2021-04-15T22:45:41.156Z"
"52d7b780-2786-4a8f-9f93-a0120b00ae7c",556.13,"2020-12-15T20:40:03.747Z"
"7db87df2-df82-4ced-99a1-b5d55413ef0a",898.76,"2021-05-03T01:38:19.618Z"
"e09a4719-b1ba-43e4-8d86-f4c0a175aa16",367.04,"2021-09-23T02:56:24.047Z"
"11672848-b229-45b5-8858-42bb421c2af0",651.72,"2021-10-26T11:52:55.974Z"
"2c36a085-b395-4f47-a7b7-10d3ea7b9e1a",845.73,"2020-05-18T05:14:27.566Z"
"eb016013-0c09-447f-acb5-265f259f9578",985.64,"2021-07-12T03:15:26.555Z"
"470a60d0-d2c1-496e-8a94-075c23b80033",924.95,"2020-09-09T18:35:21.998Z"
"b82e1a69-3ab3-4d03-9b54-24d50a66ab7e",514.3,"2021-09-19T15:13:08.269Z"
"3d659ca4-719c-4322-9bf2-6a240cf0fc25",504.62,"2021-10-17T15:03:59.220Z"
"6d5175b6-1242-443c-b032-43f5cfcb60e7",827.97,"2020-08-18T03:53:15.698Z"
"e961a944-2aeb-469c-b10d-6cde1fc7c3af",922.78,"2020-07-31T08:59:31.119Z"
"487fd1d3-f796-4f1e-ad53-113f3350952f",923.68,"2021-09-25T17:04:32.261Z"
"1db3f9af-f153-4a87-b3db-1c6a756e150a",740.72,"2021-07-25T14:51:04.387Z"
"a3d9a25d-9aac-42b2-892d-6a353877cece",236.16,"2021-10-19T00:24:43.199Z"
"364cc06b-5c1e-4c8e-9719-8a09acb78440",555.41,"2020-04-24T12:20:32.319Z"
"f3522e45-9d40-4f9c-9e34-6e959da188c8",254.69,"2020-09-05T07:31:16.715Z"
"3d688be5-3f10-4aa2-9446-889db25537f0",815.03,"2021-06-01T17:52:00.878Z"
"8c76ad53-15fa-4885-925b-04e87f3e095c",292.33,"2020-05-02T22:56:33.742Z"
"103f1366-7a5b-497e-ad9a-9360fb1e63ec",443.45,"2020-08-07T02:10:47.660Z"
"8cc43512-3a7f-4b65-a2a4-f4db46a7b32d",409.13,"2021-10-01T23:50:21.473Z"
"a248e8f8-2fc7-4bfb-be51-57c82c1487c8",375.3,"2020-12-09T18:05:29.844Z"
"c9c4f260-3664-4a5a-9844-295c9bd41785",666.63,"2021-05-04T19:17:08.815Z"
"e6166950-3f9b-4789-b3e4-12efb5f4ea75",228.55,"2021-03-03T15:57:33.410Z"
"672a7962-08d0-4fcd-b093-ce7bd94efb50",755.89,"2020-09-09T22:41:08.814Z"
"30f26d20-529a-43bc-8042-337d59bbafbe",937.38,"2020-03-16T07:49:52.702Z"
"6d8b415d-50d1-4d49-bf71-224b88c5647d",454.06,"2020-12-26T11:44:01.144Z"
"7f961d1f-7f9f-46bb-b6de-605d318bc876",750.4,"2020-06-11T13:54:45.037Z"
"c46d6cba-cc1a-4d54-b0aa-4f546aa0446a",863.93,"2021-07-04T01:31:19.101Z"
"dc3d409a-8743-4ded-a24d-fe5b23574a45",589.89,"2020-06-12T09:52:50.137Z"
"f1c88a25-7ac1-4f46-a17f-98db37df09b6",975.67,"2022-01-04T21:25:54.186Z"
"d3b7a7cb-45e9-4218-823d-60cd926cfcef",499.62,"2020-01-21T03:08:27.807Z"
"ab20c844-0528-43e6-9ceb-d446145d79a0",366.71,"2020-08-12T00:43:36.393Z"
"ce767b07-0117-4f8f-a13d-d7dd1026e5f9",452.07,"2021-01-06T03:29:48.003Z"
"b6212b7d-a845-4e51-958a-6287f1ee72ab",437.12,"2020-06-09T05:11:54.871Z"
"0d323863-040b-46ad-87fe-2da969ac71c8",389.27,"2021-02-08T10:46:39.042Z"
"d0e0dcd7-8395-4965-b771-33e829f09c80",795.91,"2021-02-15T11:15:45.787Z"
"3bfdc0ae-5c9d-446b-9d74-4277c1903090",15.98,"2021-09-20T05:29:47.088Z"
"c6a7d24c-ffbf-43df-8c59-55021882d4d4",943.18,"2020-11-04T00:56:18.352Z"
"22f4d592-b31c-450c-8291-eba800ad6e6e",999.52,"2021-05-05T01:43:15.440Z"
"1dba9a54-c5cc-436a-b06c-4ea8ff8194da",572.51,"2020-08-16T00:31:32.552Z"
"8a88f4a1-297d-42e7-817d-028e5947cdb6",189.59,"2021-10-26T12:18:14.981Z"
"87420c7e-0de0-4be7-80b1-1fcf297a2ddb",922.89,"2022-01-03T12:20:16.927Z"
"720c4c5b-fec4-4e1c-8a15-9f3f77e2f127",714,"2022-01-19T04:17:41.212Z"
"4e559b78-2055-430a-8ac3-45fc46d4a92e",691.04,"2020-01-23T01:23:40.250Z"
"936f35d8-75fa-4002-95ab-a1e2d183503b",226.27,"2022-02-04T02:28:32.593Z"
"3d0bef93-42ca-4d4c-a15b-7b620b6fa861",131.32,"2020-06-17T05:46:35.213Z"
"e3d8f227-7563-4e70-81f5-ff20f89d6f0a",345.73,"2020-09-30T19:43:50.964Z"
"aa3ab35a-742d-4859-bd0c-eb28d2c41a0b",356.05,"2022-01-26T03:07:56.473Z"
"02f3dd85-21dd-4ea3-b84d-d5f32c63af1c",798.76,"2021-03-01T09:38:36.145Z"
"f967d004-8cb3-41be-b6b8-3e2605fec220",240.68,"2021-02-23T22:36:27.475Z"
"607951f2-0baa-4b87-b3ea-84e91493b7cf",481.11,"2021-06-24T09:45:23.851Z"
"227a05be-e6fe-4336-a81f-1a02f44131ce",215,"2021-08-28T04:48:37.122Z"
"73369b30-0d67-4da3-9043-1171efe4176c",299.04,"2020-01-31T07:56:12.159Z"
"5e42f5a6-b028-4227-8064-9cf92506cf1b",943.3,"2020-05-07T08:30:56.879Z"
"d9cba855-2ea7-440c-b956-0ed535d9f456",907.22,"2020-12-10T13:49:23.818Z"
"6d4daee0-7bea-44dd-8160-33df73c0d0bc",925.99,"2021-01-12T02:03:20.446Z"
"067b5c1e-68cf-43cf-8cf2-592422e52cc1",954.66,"2020-12-01T14:26:08.508Z"
"360a2878-be32-4a32-a89e-3ab7c06befb3",592.33,"2022-02-02T06:30:17.348Z"
"ee168dc3-7f55-4041-a239-652694c44239",608.61,"2021-11-24T02:08:40.286Z"
"d317d423-9f1b-4ec1-be1b-5e5478246716",154.43,"2020-07-09T22:38:49.002Z"
"6757ef0d-e4ad-42ad-ad99-93d2d5231c98",319.53,"2020-04-16T00:11:45.473Z"
"f98e345c-8f16-42d3-9bc1-82fd962ba556",235.55,"2020-06-02T18:24:23.712Z"
"691ad0f7-03a2-4488-811a-3c7deaaa0c8b",589.88,"2022-01-30T20:53:09.709Z"
"2b339354-55d8-4c97-aad0-4c89a0ad5fb3",977.85,"2020-05-03T11:16:26.330Z"
"04d4f3df-176d-433f-a093-78baa61cf971",162.29,"2020-03-05T08:56:59.096Z"
"648b1491-bf97-4222-beb0-5fd6ddc17e50",577.87,"2020-10-21T14:32:51.670Z"
"cca96ab5-ec59-44af-aae2-13a1b452f44c",638.36,"2021-11-07T16:10:45.868Z"
"6a69c5b5-a840-42a7-9237-556588e3fe13",277.42,"2020-02-03T22:21:19.702Z"
"8f77e839-f525-4b27-a705-d2bfd58b9192",602.79,"2020-10-17T13:49:59.148Z"
"6e898435-0af1-4490-b24c-53d941f6849e",183.52,"2020-06-22T15:26:27.704Z"
"d52c59f3-4b6f-432a-9a10-ebf084747fb8",388.38,"2021-08-14T12:57:05.403Z"
"c94ae361-f4a6-45c5-b9c0-6bbb415544ca",180.26,"2021-11-13T19:56:19.614Z"
"48a2fe30-6900-469e-87ce-eaf994a1b78b",373.29,"2020-12-26T21:34:15.349Z"
"5c0c26b5-96cb-4480-9be1-0fcb21938ba1",760.27,"2021-02-02T01:42:40.608Z"
"44019926-1f03-44bc-91b3-5b2f21c270d2",628.51,"2020-11-22T18:27:13.987Z"
"8a23154d-3d06-4c86-bfcb-539fba6c9d51",879.31,"2022-03-03T10:57:51.278Z"
"59902ad3-6cf5-4051-a0a3-5c89066ca704",953.33,"2021-06-24T05:05:22.950Z"
"832e7db1-3726-4ae8-8c3a-0f9361dcb933",472.12,"2021-09-06T04:49:48.622Z"
"a85127f5-3e54-42d3-a1f0-a8da1b40fd03",959.76,"2020-12-14T03:58:25.265Z"
"6cbfeb8b-c9e4-48fb-80ef-871171c4b00a",537.85,"2021-12-06T11:55:26.712Z"
"5ae650cf-b875-4eaa-8d1f-5c5ac6ab08c2",734.57,"2021-06-22T06:49:49.961Z"
"dc1fbe63-cc70-4c48-abe8-495975060c61",82.62,"2020-11-22T11:27:37.769Z"
"3a9e1e00-4bf9-475a-bd3b-40535cad07f7",845.09,"2021-01-16T15:04:10.971Z"
"91beece5-c7be-4921-8a9e-208b9e57c81f",852.88,"2020-05-10T20:38:07.117Z"
"2b7c051b-4f81-4bb6-968b-4676860d848d",989.13,"2021-10-31T07:50:32.073Z"
"db6aad2e-8699-460b-887f-633fb83cfb46",802.56,"2021-03-06T11:38:57.064Z"
"072c3316-8bde-435f-b5f7-9c34698675b5",414.04,"2021-04-25T15:45:16.970Z"
"a29f389e-a062-461f-a7e8-ef0e6c5764ff",343.42,"2021-01-26T11:05:01.307Z"
"73011055-47af-46c3-8371-697ac952f4ae",921.71,"2021-02-01T23:44:15.153Z"
"3f0e5636-4230-4d89-a9f6-9f3646c4c0ab",885.02,"2020-02-27T10:25:29.136Z"
"9a5095c8-1040-4433-ae75-fc1abae2148d",264.01,"2021-08-16T17:20:59.618Z"
"edc6f218-642d-4d91-bec6-872fcd2bb100",652.23,"2021-11-12T09:05:07.451Z"
"1302ed7a-553c-4d44-a390-798454b2aa2a",223.59,"2021-02-24T13:23:17.853Z"
"f77e7280-357a-44cc-947c-d2df90a06c82",600.51,"2021-09-20T17:59:49.060Z"
"3edc4e25-6fba-4e3b-be19-a0a153708488",513.92,"2022-01-22T15:25:10.366Z"
"6f48e2ce-9b17-4f56-9495-483cb01fd02b",865.5,"2021-02-01T15:20:35.875Z"
"0bdafbe0-a21f-46c6-b6c8-942edc4f1c02",360.71,"2020-06-20T02:02:05.134Z"
"d22af0b4-9f18-4d8a-a6a8-5d5332f5633b",177.2,"2021-12-08T17:18:33.615Z"
"4c52d7a9-a081-425e-b7cf-6bceab8fd521",922.2,"2020-06-18T18:04:04.070Z"
"991a56fb-2624-4595-a494-ea739e1cedec",410.49,"2021-05-02T07:06:06.103Z"
"a1eee095-9bd9-443b-b48b-ba1e1cdf1119",18.9,"2021-06-04T08:47:33.348Z"
"c015f54b-8cb6-46a4-9a03-cc99cc964cea",390.33,"2020-09-10T06:21:27.701Z"
"d0e1aa7c-6130-42e6-853a-f0d5fc8273bc",74.46,"2020-01-29T09:39:23.507Z"
"4e3fc209-99f7-4058-9b06-3145192578e5",752.43,"2021-03-04T07:43:13.601Z"
"2c1267f3-7b95-44f1-b72b-9426cf14bcc4",915.43,"2020-10-10T14:58:00.515Z"
"27f1498a-dcbf-48ee-991d-e97f1ff5a30b",511.6,"2022-02-08T13:53:57.931Z"
"d9eea94f-103f-40fe-a6ce-ad4cc94d59fa",419.99,"2021-12-15T16:58:41.952Z"
"9d889993-f194-49ac-9943-44b8a6d42487",162.18,"2021-07-25T11:19:22.577Z"
"7780d61d-f90a-467b-8e05-59cb893460d9",188.42,"2021-12-27T11:20:07.624Z"
"f2eefbe9-5128-463d-8f6b-b9c18f1b4105",715.56,"2021-10-13T02:18:23.440Z"
"6ebb99da-7e61-4e7b-8a1d-83433907a1e2",645.09,"2021-06-21T21:34:35.894Z"
"e6ec3b6f-80be-4bdb-8937-27e849649129",549.61,"2020-10-21T03:35:21.881Z"
"fa464651-55a8-4bef-bfda-5611743385f3",797.67,"2021-07-29T05:32:22.939Z"
"d229751d-b765-4da2-95f9-a1df5a1635ce",339.98,"2022-02-28T08:06:42.900Z"
"5a3caf68-6914-43c7-b185-2f0cf835a57b",212.95,"2021-10-28T09:25:42.758Z"
"7b0b88ae-158e-4f9b-8b6c-d2b63caf3755",715.06,"2020-11-02T15:18:36.336Z"
"8c0cea57-2229-4141-8454-fa9ad26e74b6",401.4,"2020-11-14T10:23:19.671Z"
"b24f3fa6-b89f-4c06-8509-70502562ac4a",728.64,"2021-03-14T19:59:10.764Z"
"e831fd60-4a04-4885-b3b9-7dd398e81e19",73.7,"2020-06-24T22:25:17.245Z"
"716b03f0-0bab-4260-852a-a842c653fc44",566.46,"2020-06-10T01:21:20.342Z"
"6508893d-2285-4161-8b7a-99948cc8c5dc",632.83,"2021-10-20T15:26:36.023Z"
"d2c9153f-ea55-438f-ab6a-c99cf056b74e",188.3,"2021-04-17T16:14:13.329Z"
"3a243350-4ddf-41d1-b0bd-b424cd6a771e",667.16,"2021-09-17T02:03:29.049Z"
"7eff3061-011c-4a21-ae80-05a926831fc1",361.37,"2020-03-26T04:33:04.213Z"
"f5f4d3d5-a1ba-4629-8afe-3a6a9bbb0d66",215.56,"2020-07-24T00:04:41.338Z"
"70d0c1d0-7dc7-47cf-b060-9b733ab2f0d4",97.66,"2020-07-30T07:45:12.269Z"
"249c1671-da54-47ee-8744-e78f50ec2238",661.44,"2022-02-05T05:31:30.790Z"
"3153e16e-64e8-4ae5-a39c-b7e36b283292",666.57,"2021-08-21T15:08:12.381Z"
"8757efc5-71ec-459a-ae3f-f83096a2158a",835.47,"2022-02-17T04:37:11.676Z"
"46d257f1-b98e-454b-8d51-cd2ebeed6bf3",703.31,"2021-09-30T03:56:43.353Z"
"5d4ae50d-314c-46bd-baa8-71ba8f2a2dc3",876.39,"2020-12-01T19:12:40.610Z"
"23890ea6-ce2a-40e8-8c0d-4cfe946d1fa3",538.03,"2020-09-23T06:24:46.310Z"
"91f60e9b-7fd0-47b0-9c8c-5e16c15ad7e2",995.36,"2021-01-08T04:58:49.502Z"
"459a4a59-d749-4220-89f5-9f85acccebac",118.91,"2022-01-12T18:39:01.080Z"
"785bf693-c58d-426c-b042-515b811463f7",477.49,"2021-07-29T13:16:47.781Z"
"342cf257-8169-4ba0-b3c4-f1bd13d21742",47.91,"2020-05-22T14:36:59.782Z"
"bf536195-08a3-46f3-af9c-56ed2980e09d",779.16,"2021-02-25T05:35:05.434Z"
"acdb70ed-7bd6-43d7-9a0a-45fc5e56d145",900.14,"2020-09-27T20:12:35.822Z"
"9f42c385-04d9-4267-a263-82fdf38b144d",718.22,"2022-02-08T07:07:33.577Z"
"bbd4ed17-b917-494b-99c3-5b76c1a43b96",751.06,"2020-09-06T04:24:28.915Z"
"7e2832d8-923f-4866-a089-bac848f16bcc",110.22,"2020-03-05T05:40:19.253Z"
"8fe5d3bc-fa50-43e9-8244-6173a895491c",146.26,"2020-11-19T22:43:51.822Z"
"c40d50cb-0149-4c67-96d7-ec42ddce3d62",168.79,"2020-03-23T12:04:45.092Z"
"01114294-647f-4f6e-8e4e-fdc1c70e6fc5",58.54,"2021-10-11T01:39:01.889Z"
"627abe34-ba9f-4b9e-b627-0d10fb719b8f",242.3,"2021-04-03T04:06:51.748Z"
"adfece4e-7d40-4a60-ab27-10ce0352dbfb",592.94,"2021-04-24T07:28:55.013Z"
"e2b89f1c-4661-49c5-bccf-1f26af979864",466.82,"2020-12-17T07:37:03.195Z"
"5765c654-a5f5-4cbd-9275-92f95d82173e",900.92,"2020-04-25T16:12:30.598Z"
"447faf82-843f-408e-bff0-ba25dd581462",28.67,"2021-07-02T12:48:12.221Z"
"09100ce7-3cde-4be4-acd5-c262ba969935",22.1,"2020-01-09T23:02:51.534Z"
"9f7dfd8d-1e95-4e35-bdf1-98abb16d87f4",130.92,"2021-10-31T23:27:22.212Z"
"fde49f64-338a-49c3-a309-54899f9da592",114.4,"2020-10-30T17:44:09.706Z"
"02d7d0e8-5332-4035-8437-149e4d9246bd",915.53,"2020-08-22T20:36:00.877Z"
"ec02c095-c8de-4ea0-b785-2bc1545116f2",458.58,"2021-01-15T23:41:50.830Z"
"5dc269ba-3a85-4c6c-8e8e-e21f22263fb2",129.67,"2021-08-31T18:01:01.307Z"
"e2dd855e-a82c-498d-8dd1-c6004f2a4996",747.52,"2021-02-17T00:41:40.163Z"
"eab0c3af-82d2-4048-9166-cc722f0791b0",35.4,"2020-08-05T08:30:26.992Z"
"bd5b34dc-8e17-465d-acae-539556c13f05",665.97,"2021-06-13T13:19:25.387Z"
"666da6fc-ac55-442b-be86-e0941910de78",433.4,"2020-08-21T06:11:41.192Z"
"b82d832c-762d-4fce-ab24-1846860abb0b",657.93,"2020-01-31T03:34:40.718Z"
"8a1dd74e-7d47-4cae-ba9a-589e5ea63ae9",574.8,"2020-07-03T05:33:57.346Z"
"39b00568-fa4f-4eb8-a659-ef640934f2b4",864.39,"2021-11-06T18:20:39.511Z"
"d2274940-3db8-47fc-b494-4195717ab013",201.06,"2020-06-13T06:38:38.540Z"
"dc007789-b6fa-4648-960b-2f85dcb8531d",23.35,"2021-02-02T23:32:35.495Z"
"c78489b3-2ae7-432e-ad02-5e7e76848e1b",962.44,"2021-11-14T05:40:14.135Z"
"5752ab7b-0cbe-4d66-8364-54af3d5e67ac",152.64,"2021-02-20T01:31:12.342Z"
"46498ef5-4fee-4d54-a3e4-8b09076f2fc7",225.74,"2022-03-01T17:33:20.880Z"
"270eb426-b068-4d7a-aedb-06ad28a1aa23",54.5,"2020-01-04T09:53:53.200Z"
"3071e8d4-e629-40ba-947f-89b889b102b2",308.68,"2021-05-02T12:09:36.465Z"
"9351d35b-1afe-4a7b-ad29-28d504a69fc3",459.29,"2020-03-11T01:28:25.818Z"
"3504af55-e735-448e-bd2c-5c03e5dc8d6b",419.99,"2021-11-28T10:04:22.325Z"
"7c999ea1-6848-4f60-987f-d181f5e0ba14",322.47,"2021-09-05T13:17:07.980Z"
"a37731a5-5d66-4146-b540-1a9b981a0f79",592.38,"2020-02-07T15:56:07.443Z"
"d3d3b8c3-4c35-48d4-83d6-de0249e640db",113.35,"2020-07-08T16:22:21.211Z"
"9dc86747-3a19-4233-bfbe-605b7f4e09a4",636.33,"2020-08-06T10:35:38.548Z"
"21f4a4e7-6b76-4409-8a73-003dc6d078a2",427.49,"2021-06-06T21:32:19.101Z"
"74a02c19-30a4-44e5-b8dc-29c5c0b8dfe9",581.2,"2021-01-12T13:49:53.253Z"
"fa2eacd5-87d0-427e-bbc6-0bd0082a8fb9",993.62,"2021-11-18T16:48:38.342Z"
"7d81a6b5-ebf1-49f3-9184-2485b4119a7e",379.15,"2021-02-01T01:08:53.548Z"
"b5a51831-794e-46d1-927d-4f4c9d093973",755.7,"2020-06-30T06:11:49.515Z"
"c403edae-0e00-438f-b48f-a8e78376c3b6",833.57,"2021-02-27T03:40:17.459Z"
"b8920564-6524-47d3-a492-9d0d259a25e2",202.46,"2021-09-30T16:15:08.139Z"
"91c76d50-a1ca-418c-b568-94381cdc5ab5",658.15,"2021-08-08T18:50:34.345Z"
"4b8c7c6b-e99b-4b6e-a3de-11bce969391a",748.81,"2020-07-09T08:29:18.346Z"
"1751b4c3-b346-40ee-9dc2-224cee15118b",875.7,"2021-05-18T12:42:53.759Z"
"8610fed2-879f-4a78-9665-73987d9b357e",722.25,"2020-06-30T17:37:28.843Z"
"27882133-5d9b-4459-9df6-ed04b9bc0667",553.87,"2021-05-01T10:03:54.343Z"
"187f86e9-1e21-46df-9766-6db738e052ed",914.79,"2021-08-09T18:43:11.505Z"
"0fe998fc-9dad-456a-a42f-730c0efb40be",413.7,"2020-10-11T18:02:53.123Z"
"4fc15c2e-f198-4bcb-b2fa-2593cabaf607",944.79,"2021-04-18T14:33:15.151Z"
"d8ea9f47-3a7f-4781-bdff-913341b2cb2b",945.44,"2021-01-23T15:40:18.062Z"
"2d6de25f-2bf0-405f-a98e-dfc83b29e647",85.08,"2021-09-02T17:37:41.369Z"
"83d2ce5b-3255-4d4f-86f4-4f07633ac5a4",427.28,"2020-02-11T09:58:48.626Z"
"7f0c46e5-d592-48f0-a248-031646e11eb4",900.38,"2020-02-16T00:47:55.542Z"
"0a4fc1c3-14be-4980-82fa-bd97ab6837d3",953.27,"2021-10-18T21:49:48.288Z"
"3119a43a-9b8b-4107-af3e-02ab29aadb06",769.52,"2021-05-10T08:20:26.166Z"
"2743c3ab-c95f-484e-b1a7-f1e9826e4dd7",976.26,"2020-08-08T22:11:06.090Z"
"7c9ab3d4-b1b2-408f-9876-65fa81b002d4",832.16,"2021-11-23T18:23:23.711Z"
"5b77edca-353b-4e36-9ff9-01dd4c97b64d",936.88,"2020-11-10T22:33:32.851Z"
"abf9da8c-caf9-4f1c-8d92-3a0230997727",611.61,"2022-01-02T11:05:14.734Z"
"826f66a2-beb4-42fc-b427-190f606f7475",871.7,"2020-07-14T15:44:07.123Z"
"a5fbf78b-c2df-4878-bec5-c626c9d5d872",459.47,"2021-08-30T05:53:36.792Z"
"893ec21e-5a95-4506-9e60-89550e22ad69",251.53,"2020-07-30T11:46:36.796Z"
"173b39de-e522-4dcf-bdec-4b6f1fc72752",952.14,"2020-08-06T05:49:09.445Z"
"1673d83b-d17a-484e-ae05-55f4c88d7f10",379.1,"2021-10-06T08:05:33.894Z"
"855c28d3-07f0-4b77-b316-d2bc17df871c",221.24,"2021-06-11T14:01:32.109Z"
"87c41ad9-c473-410b-b0fa-9326377e8c8f",696.86,"2022-01-01T13:00:53.774Z"
"a5d95478-feb0-41d6-8c37-f1e70d107083",721.87,"2022-01-10T12:18:25.692Z"
"0a90d220-bac9-40d7-ad5b-c416fcf436c6",723.25,"2020-07-08T21:33:19.119Z"
"c8fc4c49-0e67-4099-9e3b-7d73d6a6ed35",547.25,"2020-05-17T23:33:56.959Z"
"c09ee5d4-ba11-4003-8b8e-42e2b65e6c9e",35.83,"2022-01-23T22:44:51.535Z"
"9b91c1cc-8051-45e8-80fa-b96c912d61d1",973.4,"2021-05-27T14:15:49.009Z"
"f1109c48-07e8-44d9-aa6a-a59ea16be9a3",819.25,"2021-03-23T06:27:47.544Z"
